util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,score_1,score_2,score_3,score_4,inadimplente
7.44e-05,54.0,2,1762.0,5000.0,15,0.0,1,0.0,1.0,y,76,c,76.0,0
0.01213897,63.0,0,119.0,5000.0,3,0.0,0,0.0,0.0,k,223,b,223.0,0
0.295012275,69.0,0,0.222259247,5000.0,7,0.0,0,0.0,0.0,h,745,d,745.0,0
0.16318067,57.0,0,6773.0,5000.0,14,0.0,2,0.0,0.0,j,424,g,757.0,0
0.521148341,49.0,0,0.86451101,5000.0,10,0.0,2,0.0,2.0,g,88,d,88.0,0
0.02639868,58.0,0,0.27438347,5000.0,5,0.0,1,0.0,0.0,y,519,f,519.0,0
0.196428805,66.0,0,0.211789353,5000.0,11,0.0,1,0.0,5.0,j,523,d,523.0,0
0.16318067,49.0,0,1.0963985920000001,3692.0,9,0.0,2,0.0,1.0,g,276,d,276.0,0
0.018867331,36.0,0,0.44764431,5000.0,12,0.0,2,0.0,1.0,g,651,d,651.0,0
0.019988014,62.0,0,0.265408531,5000.0,7,0.0,1,0.0,0.0,h,578,d,614.0,0
0.16318067,51.0,0,0.50218162,7333.0,7,0.0,2,0.0,0.0,h,541,d,496.0,0
0.18029454,64.0,0,2249.0,5000.0,18,0.0,1,0.0,0.0,f,322,g,322.0,0
0.02860756,49.0,0,0.125842208,4600.0,17,0.0,0,0.0,0.0,p,622,d,326.0,0
0.11478812099999999,68.0,0,0.527392257,5475.0,8,0.0,1,0.0,0.0,h,91,d,91.0,0
0.99850075,27.0,4,0.477015323,1500.0,11,3.0,0,0.0,0.0,o,82,c,82.0,0
0.520662844,37.0,0,0.154536098,5000.0,9,0.0,0,0.0,0.0,x,435,b,794.0,0
0.9999998999999999,68.0,0,0.0,4277.0,0,0.0,0,0.0,0.0,j,280,f,22.0,0
0.16318067,62.0,0,0.886136004,5000.0,25,0.0,2,0.0,1.0,e,230,d,230.0,0
0.16318067,49.0,0,0.446506203,5000.0,10,0.0,2,0.0,2.0,v,287,b,744.0,0
0.16318067,57.0,0,0.36490132799999997,5000.0,30,0.0,4,0.0,1.0,w,345,c,552.0,0
0.969147005,31.0,0,0.07495835599999999,1800.0,4,0.0,0,0.0,0.0,d,625,c,625.0,0
0.078223044,45.0,0,0.137313137,10100.0,6,0.0,1,0.0,1.0,g,395,d,147.0,0
0.074494513,49.0,0,0.757453073,5000.0,9,0.0,1,0.0,2.0,c,554,g,554.0,0
0.048539993,49.0,0,163.0,5000.0,14,0.0,0,0.0,3.0,y,601,c,486.0,0
0.16318067,54.0,1,0.268913115,3026.0,8,0.0,0,0.0,1.0,h,192,g,192.0,0
0.16318067,60.0,0,0.377785396,5833.0,8,0.0,1,0.0,0.0,w,182,g,182.0,0
0.16318067,49.0,3,1392.0,5000.0,10,0.0,0,0.0,0.0,g,429,c,429.0,0
0.356971311,44.0,0,0.46615252799999995,3500.0,6,0.0,0,0.0,2.0,x,524,g,524.0,0
0.062977021,46.0,0,1462.0,5000.0,8,0.0,1,0.0,0.0,k,569,c,569.0,0
0.283168458,55.0,0,3608.0,5000.0,9,0.0,2,0.0,0.0,k,73,d,73.0,0
0.044702922,61.0,0,0.39504109200000004,5000.0,12,0.0,1,0.0,0.0,t,556,d,556.0,0
0.0,49.0,0,0.373508433,5000.0,12,0.0,2,0.0,2.0,e,73,f,245.0,0
0.892509953,35.0,1,0.180995475,5000.0,6,0.0,0,0.0,2.0,n,258,f,258.0,0
0.9999998999999999,32.0,0,0.6894254790000001,1200.0,3,0.0,1,0.0,1.0,v,410,c,760.0,0
0.025275959,73.0,0,0.051982672,5000.0,9,0.0,1,0.0,0.0,v,64,b,64.0,0
0.060709898,32.0,0,0.152512998,7500.0,11,0.0,0,0.0,2.0,g,779,d,216.0,0
0.16318067,40.0,0,0.45055033299999997,5000.0,13,0.0,2,0.0,3.0,w,351,g,351.0,0
0.00654092,50.0,0,0.284206628,5000.0,14,0.0,1,0.0,0.0,u,82,d,82.0,0
0.317727384,49.0,0,0.059529097999999996,2250.0,19,0.0,0,0.0,1.0,t,41,f,41.0,0
0.329332526,53.0,0,0.128487151,10000.0,7,0.0,0,0.0,0.0,w,766,c,766.0,0
0.289963755,48.0,3,0.49359761399999996,5000.0,6,0.0,2,0.0,2.0,i,577,f,711.0,0
0.0,83.0,0,685.0,5000.0,3,0.0,1,0.0,0.0,h,635,b,635.0,0
0.007421596999999999,47.0,0,0.42550827700000005,9000.0,16,0.0,4,0.0,1.0,g,263,c,263.0,0
0.16546380900000002,47.0,0,0.069086323,5000.0,13,0.0,0,0.0,0.0,o,740,d,740.0,0
0.16318067,33.0,0,0.356660835,5000.0,4,0.0,1,0.0,2.0,u,450,d,628.0,0
0.346517302,31.0,0,3163.0,5000.0,11,0.0,1,0.0,0.0,h,367,g,395.0,0
0.16318067,74.0,1,0.859157614,5000.0,7,0.0,2,0.0,0.0,p,135,f,135.0,0
0.000306117,49.0,0,392.0,5000.0,7,0.0,0,0.0,0.0,d,191,c,191.0,0
0.0,42.0,0,1347.0,5000.0,4,0.0,1,0.0,0.0,k,548,d,548.0,0
0.16318067,49.0,0,0.083310192,5000.0,3,0.0,0,0.0,0.0,h,639,d,360.0,0
0.026259475,49.0,0,39.0,5000.0,3,0.0,0,0.0,0.0,f,269,d,269.0,0
0.110180471,49.0,0,0.037443111,5000.0,4,0.0,0,0.0,2.0,k,586,g,586.0,0
0.16318067,49.0,0,0.0,5000.0,1,0.0,0,0.0,0.0,o,193,b,54.0,0
0.640291322,49.0,0,0.261095562,5000.0,5,0.0,0,0.0,0.0,u,112,d,112.0,0
1.0335481,58.0,0,0.47511076399999996,5000.0,10,0.0,2,0.0,0.0,f,775,d,775.0,0
0.022665871,49.0,0,0.08163089400000001,5000.0,5,0.0,2,0.0,0.0,u,684,c,684.0,0
0.215469834,51.0,1,0.716656669,5000.0,15,0.0,2,0.0,2.0,o,207,b,207.0,0
0.270886456,39.0,0,0.160126888,14500.0,8,0.0,2,0.0,0.0,l,28,d,28.0,0
0.492012412,49.0,0,0.208558288,5000.0,6,0.0,0,0.0,0.0,q,143,g,735.0,0
0.16318067,49.0,0,0.32009824,17100.0,16,0.0,2,0.0,2.0,i,41,d,41.0,0
0.62142032,38.0,0,2048.0,5000.0,12,0.0,0,0.0,0.0,p,370,g,370.0,0
0.01884252,67.0,0,0.177477815,5000.0,24,0.0,2,0.0,0.0,g,46,d,46.0,0
0.214862465,53.0,0,0.24726021899999998,5000.0,14,0.0,1,0.0,2.0,e,445,c,581.0,0
0.043294692999999995,81.0,0,0.010996335,5000.0,3,0.0,0,0.0,0.0,h,746,g,640.0,0
0.35029441200000005,35.0,0,1060.0,5000.0,10,0.0,1,0.0,0.0,v,794,d,163.0,0
0.16318067,49.0,1,0.372894393,5000.0,13,0.0,2,0.0,2.0,h,13,g,13.0,0
0.24518649399999998,40.0,1,0.40583282,5000.0,7,0.0,1,0.0,2.0,x,475,g,475.0,0
0.108294585,62.0,0,0.454584466,6990.0,7,0.0,2,0.0,0.0,o,662,f,662.0,0
0.16318067,41.0,0,0.016211835,5000.0,1,2.0,0,0.0,3.0,h,50,c,50.0,0
0.076351689,46.0,1,0.240506329,1500.0,3,0.0,0,0.0,2.0,p,242,d,242.0,0
0.9999998999999999,41.0,1,0.064112969,5000.0,2,0.0,0,0.0,5.0,l,725,d,50.0,0
1.006662225,38.0,2,0.36345461799999995,2500.0,6,0.0,0,0.0,0.0,x,233,c,233.0,0
0.024985357000000003,53.0,0,994.0,5000.0,8,0.0,1,0.0,0.0,w,60,g,60.0,0
0.139630909,49.0,0,0.188124945,5000.0,8,0.0,2,0.0,0.0,e,626,c,626.0,0
0.762531799,63.0,0,0.443048576,5000.0,14,0.0,1,0.0,0.0,i,266,g,266.0,0
0.014866329,70.0,0,1174.0,5000.0,10,0.0,2,0.0,0.0,h,329,c,329.0,0
0.524376262,67.0,0,2709.0,5000.0,8,0.0,1,0.0,0.0,n,618,b,618.0,0
0.16318067,83.0,0,266.0,5000.0,4,0.0,0,0.0,0.0,h,477,d,546.0,0
0.16318067,77.0,0,0.0,5000.0,2,0.0,0,0.0,0.0,h,340,g,340.0,0
0.025377214,43.0,0,0.272636651,6018.0,12,0.0,2,0.0,3.0,g,407,g,771.0,0
0.16318067,39.0,2,0.45323435799999995,4714.0,5,0.0,1,0.0,3.0,j,326,d,760.0,0
0.9999998999999999,37.0,0,0.323707317,5124.0,4,0.0,1,0.0,3.0,o,415,d,415.0,0
0.133047625,61.0,0,0.014962412,13700.0,5,0.0,0,0.0,2.0,e,99,d,187.0,0
0.038191752,77.0,0,0.020829862,6000.0,11,0.0,0,0.0,0.0,o,83,c,83.0,0
0.529173817,60.0,0,971.0,5000.0,12,0.0,0,0.0,0.0,o,39,d,645.0,0
2612.0,32.0,0,4726.0,5000.0,10,0.0,3,0.0,0.0,n,366,g,366.0,0
0.365649586,49.0,0,0.278418705,6500.0,7,0.0,1,0.0,3.0,s,547,c,547.0,0
0.013121012,49.0,0,389.0,5000.0,11,0.0,0,0.0,0.0,h,518,g,518.0,0
0.16318067,71.0,0,0.00839904,5833.0,2,0.0,0,0.0,0.0,h,63,f,441.0,0
0.7900104990000001,63.0,0,2197.0,5000.0,4,0.0,0,0.0,0.0,h,317,g,317.0,0
0.16318067,49.0,0,0.727893668,5416.0,5,0.0,2,0.0,0.0,h,498,g,983.0,0
0.0,49.0,0,1561.0,5000.0,6,0.0,1,0.0,3.0,x,412,b,412.0,0
0.16318067,27.0,0,3427.0,5000.0,20,0.0,2,0.0,0.0,f,279,d,279.0,0
0.49990002,47.0,0,0.435554627,4786.0,5,0.0,3,0.0,0.0,w,766,f,766.0,0
0.026139122999999997,49.0,0,13.0,5000.0,6,0.0,0,0.0,0.0,u,250,d,250.0,0
0.368747472,65.0,1,0.28090874899999996,5000.0,5,0.0,1,0.0,0.0,x,206,c,206.0,0
0.16318067,65.0,0,4098.0,5000.0,9,0.0,1,0.0,0.0,x,669,d,669.0,0
0.056102998,59.0,0,0.009410658,5000.0,4,0.0,0,0.0,0.0,b,486,g,486.0,0
0.16318067,70.0,0,0.000596258,13416.0,5,0.0,0,0.0,0.0,e,703,c,676.0,0
0.16318067,49.0,1,1547.0,5000.0,22,0.0,1,0.0,2.0,h,764,f,482.0,0
0.08839866699999999,38.0,0,0.281674047,5000.0,6,0.0,1,0.0,2.0,f,513,f,857.0,0
0.19350132899999997,55.0,0,0.190113757,12218.0,9,0.0,2,0.0,1.0,o,377,g,452.0,0
0.623723819,35.0,0,0.534225504,6500.0,9,0.0,3,0.0,1.0,h,539,d,861.0,0
0.16318067,41.0,1,0.318210224,5000.0,9,0.0,2,0.0,3.0,o,586,d,626.0,0
0.200463963,27.0,1,0.04575268,5000.0,4,0.0,0,0.0,0.0,h,567,d,305.0,0
0.10474340300000001,76.0,0,0.204592186,5000.0,12,0.0,1,0.0,0.0,w,176,g,176.0,0
0.0,40.0,0,0.0,5000.0,5,0.0,0,0.0,0.0,p,273,b,273.0,0
0.10401319099999999,64.0,0,0.21350810899999997,4500.0,12,0.0,1,0.0,1.0,s,679,d,679.0,0
0.027209177999999997,49.0,0,285.0,5000.0,9,0.0,0,0.0,1.0,f,749,g,749.0,0
0.240635911,52.0,0,1557.0,5000.0,5,0.0,1,0.0,0.0,i,755,g,755.0,0
0.16318067,43.0,0,0.350308642,5000.0,5,0.0,2,0.0,0.0,h,458,d,458.0,0
0.16318067,80.0,0,0.00999643,5000.0,9,0.0,0,0.0,0.0,q,621,b,621.0,0
0.49928335700000004,49.0,0,0.35637430700000006,3066.0,10,0.0,1,0.0,0.0,f,707,c,900.0,0
0.9999998999999999,49.0,0,0.0,9030.0,0,0.0,0,0.0,0.0,t,137,d,23.0,0
0.16318067,49.0,0,0.16600755,11125.0,12,0.0,1,0.0,3.0,e,679,c,679.0,0
0.8246028940000001,49.0,1,0.303282786,5000.0,14,0.0,0,0.0,0.0,x,727,c,859.0,0
0.16318067,56.0,0,0.33948623299999997,6500.0,8,0.0,2,0.0,0.0,x,177,b,101.0,0
0.16318067,56.0,0,1385.0,5000.0,8,0.0,1,0.0,0.0,g,388,d,86.0,0
0.931825674,60.0,0,5979.0,5000.0,6,0.0,2,0.0,0.0,x,708,d,708.0,0
0.46906825700000004,73.0,0,0.377242525,6019.0,8,0.0,2,0.0,0.0,o,191,g,594.0,0
0.034627727999999997,63.0,0,0.28242887,5000.0,13,0.0,4,0.0,0.0,y,170,g,170.0,0
0.001833055,49.0,0,0.27797542,5000.0,8,0.0,1,0.0,1.0,l,97,b,97.0,0
0.16318067,41.0,0,0.549468861,5000.0,7,0.0,2,0.0,2.0,e,87,f,519.0,0
0.166840021,60.0,0,2366.0,5000.0,10,0.0,1,0.0,0.0,d,757,g,757.0,0
0.727034953,47.0,0,2.0199882419999997,5000.0,10,0.0,2,0.0,3.0,q,606,c,964.0,0
1.010786635,49.0,0,0.304461942,5000.0,4,0.0,0,0.0,2.0,o,106,f,106.0,0
0.16318067,49.0,1,0.368441101,5000.0,11,0.0,2,0.0,0.0,o,320,b,320.0,0
0.039125221,29.0,0,777.0,5000.0,7,0.0,0,0.0,0.0,f,263,d,263.0,0
0.16318067,36.0,0,0.35960673200000004,5000.0,9,0.0,2,0.0,2.0,g,666,g,666.0,0
0.0,52.0,0,1682.0,5000.0,12,0.0,1,0.0,0.0,s,778,b,778.0,0
0.8361386270000001,49.0,0,0.233896083,5000.0,6,0.0,0,0.0,1.0,o,145,d,92.0,0
0.0049896490000000005,63.0,0,0.190944575,5000.0,8,0.0,1,0.0,1.0,f,497,c,497.0,0
0.16318067,49.0,0,387.0,5000.0,5,0.0,0,0.0,0.0,t,693,d,249.0,0
0.7315707370000001,67.0,0,1.210263246,5000.0,6,0.0,1,0.0,0.0,i,271,g,271.0,0
0.0,38.0,0,0.47622531100000004,5000.0,6,0.0,2,0.0,0.0,f,454,g,454.0,0
0.0015896839999999998,49.0,0,0.00038091599999999997,5000.0,19,0.0,0,0.0,0.0,o,677,d,982.0,0
0.16318067,49.0,0,0.229885057,5000.0,4,0.0,0,0.0,0.0,n,294,b,986.0,0
0.6662782270000001,73.0,0,0.24051593300000002,5000.0,3,0.0,0,0.0,0.0,o,526,c,526.0,0
0.16318067,64.0,0,0.311539794,5000.0,21,0.0,1,0.0,0.0,v,446,d,446.0,0
0.003578493,51.0,0,0.047506871,7640.0,10,0.0,0,0.0,2.0,u,606,d,606.0,0
0.16318067,46.0,0,0.26042344100000003,13838.0,11,0.0,1,0.0,2.0,y,673,f,844.0,0
0.281933111,54.0,0,0.271281722,6225.0,5,0.0,1,0.0,0.0,p,650,g,739.0,0
0.72697777,59.0,2,0.414868106,5000.0,14,0.0,2,0.0,2.0,p,195,d,195.0,0
0.8418818790000001,49.0,4,0.388193467,5000.0,10,1.0,2,0.0,2.0,t,314,g,314.0,0
0.16318067,49.0,0,0.39254339,5000.0,7,0.0,1,0.0,3.0,i,460,b,460.0,0
0.020795841000000002,24.0,0,0.001411433,5000.0,1,0.0,0,0.0,0.0,g,48,c,8.0,0
0.213299431,58.0,0,0.7441674979999999,5014.0,16,0.0,2,0.0,0.0,g,683,f,467.0,0
0.0,49.0,0,0.030967921000000002,7200.0,2,0.0,0,0.0,0.0,u,127,b,294.0,0
0.0,49.0,2,0.44709584399999996,5000.0,8,0.0,1,0.0,2.0,o,253,d,253.0,0
0.38620161700000005,37.0,0,0.421929678,5000.0,15,0.0,1,0.0,0.0,b,512,g,512.0,0
0.506188855,49.0,0,2591.0,5000.0,6,0.0,1,0.0,0.0,h,509,d,509.0,0
0.9999998999999999,49.0,0,0.21304629100000003,5000.0,7,0.0,2,0.0,0.0,k,266,g,266.0,0
0.03966226,49.0,0,0.363433944,8083.0,9,0.0,1,0.0,1.0,s,554,d,738.0,0
0.16318067,49.0,0,1446.0,5000.0,16,0.0,0,0.0,0.0,f,490,f,490.0,0
0.03959901,49.0,0,0.218970983,4100.0,9,0.0,1,0.0,0.0,y,716,g,342.0,0
0.16318067,49.0,0,0.483601874,5000.0,19,0.0,2,0.0,2.0,d,115,g,115.0,0
0.12939630300000002,52.0,0,2061.0,5000.0,5,0.0,1,0.0,0.0,h,217,d,997.0,0
0.9999998999999999,27.0,98,0.0,5000.0,0,98.0,0,0.0,0.0,g,783,d,377.0,1
0.8165936540000001,56.0,2,1.634355361,5250.0,17,0.0,1,0.0,0.0,k,181,f,181.0,1
0.16318067,60.0,0,0.459231282,5000.0,20,0.0,3,0.0,0.0,f,326,g,386.0,0
0.99918974,58.0,0,0.7648916020000001,5000.0,8,0.0,1,0.0,2.0,o,151,b,151.0,0
0.16318067,69.0,0,77.0,5000.0,7,0.0,0,0.0,1.0,o,728,c,728.0,0
0.16318067,46.0,0,1925.0,5000.0,9,0.0,1,0.0,0.0,w,398,c,398.0,0
0.0010187360000000001,52.0,0,0.267946578,9583.0,14,0.0,2,0.0,2.0,o,191,f,191.0,0
0.38420578200000005,48.0,0,1663.0,0.0,15,0.0,2,0.0,0.0,h,407,f,407.0,0
0.0010854319999999999,49.0,0,0.001028454,5000.0,18,0.0,0,0.0,1.0,h,387,g,387.0,0
0.16318067,71.0,0,475.0,5000.0,3,0.0,1,0.0,0.0,u,361,f,361.0,0
0.6429831779999999,31.0,0,0.11941151300000001,7000.0,6,0.0,0,0.0,0.0,h,154,f,516.0,0
0.0,49.0,0,0.43206490700000005,8750.0,10,0.0,1,0.0,0.0,d,577,d,577.0,0
0.047126786,49.0,0,8489.0,5000.0,13,0.0,9,0.0,0.0,h,407,d,901.0,0
0.39627653799999996,59.0,2,0.30212896,5000.0,7,0.0,1,0.0,3.0,w,634,d,634.0,0
0.9172007179999999,81.0,1,0.46304347799999995,5000.0,13,0.0,1,0.0,0.0,f,174,c,174.0,0
0.9401911609999999,61.0,0,5111.0,5000.0,12,0.0,2,0.0,0.0,c,311,f,311.0,0
0.16318067,61.0,0,0.913833848,5500.0,11,1.0,0,0.0,0.0,o,125,g,125.0,1
0.02142792,76.0,0,0.391288697,8333.0,4,0.0,2,0.0,1.0,o,296,d,296.0,0
0.019778408,49.0,0,0.219864112,5000.0,20,0.0,3,0.0,2.0,d,119,g,119.0,0
0.6497834060000001,49.0,0,0.106493506,5000.0,5,0.0,1,0.0,1.0,o,200,c,200.0,0
0.062026055,49.0,0,0.036646307999999995,1800.0,5,0.0,0,0.0,0.0,g,396,d,396.0,0
0.061221117,49.0,0,0.293268163,4500.0,11,0.0,1,0.0,2.0,f,494,d,494.0,0
0.16318067,49.0,0,0.29067431899999996,3484.0,19,0.0,2,0.0,0.0,h,574,g,574.0,0
0.0,53.0,0,0.33637548899999997,2300.0,7,0.0,1,0.0,2.0,h,8,f,8.0,0
0.19056564399999998,49.0,2,0.23121524100000002,8450.0,11,0.0,2,0.0,1.0,f,137,c,137.0,0
0.16318067,64.0,0,4272.0,5000.0,10,0.0,2,0.0,0.0,w,435,d,134.0,0
0.602437778,59.0,2,1931.0,5000.0,6,0.0,0,0.0,0.0,f,548,g,548.0,0
0.16318067,61.0,1,0.45981383200000003,9990.0,20,0.0,2,0.0,1.0,y,640,g,474.0,0
0.16318067,57.0,0,1220.0,5000.0,7,0.0,1,0.0,2.0,d,26,g,26.0,0
0.087636749,28.0,0,0.394862329,5000.0,5,0.0,2,0.0,0.0,h,303,b,303.0,0
0.16318067,49.0,0,0.154877548,7308.0,7,0.0,2,0.0,0.0,g,350,b,350.0,0
0.16318067,49.0,2,521.0,5000.0,2,0.0,0,0.0,0.0,f,159,g,159.0,0
0.16318067,31.0,0,2.9698750919999997,1360.0,15,0.0,2,0.0,0.0,c,227,g,227.0,0
0.130220414,57.0,0,4497.0,5000.0,7,0.0,1,0.0,0.0,g,516,f,582.0,0
0.963355923,29.0,1,0.47617460799999994,3000.0,13,0.0,0,0.0,0.0,x,413,d,975.0,0
0.011372219,49.0,0,0.008099595,5000.0,5,0.0,0,0.0,0.0,b,666,d,666.0,0
0.9999998999999999,49.0,0,0.001817631,5000.0,1,0.0,0,0.0,3.0,e,386,d,693.0,0
0.806519348,49.0,0,0.7364276829999999,5000.0,5,2.0,1,0.0,0.0,o,423,g,334.0,0
0.16318067,59.0,0,0.188911023,5000.0,4,0.0,0,0.0,0.0,y,507,g,5.0,0
0.16318067,44.0,0,0.26845062399999997,10500.0,15,0.0,1,0.0,0.0,h,395,d,395.0,0
0.40668983299999995,59.0,0,0.400782439,5000.0,11,0.0,0,0.0,0.0,h,699,c,403.0,0
0.16318067,54.0,0,0.527795128,1600.0,9,0.0,0,0.0,1.0,o,800,f,800.0,0
0.16318067,49.0,0,0.093145069,5000.0,14,0.0,0,0.0,0.0,h,23,c,670.0,0
0.148462124,57.0,2,3465.0,5000.0,11,0.0,2,0.0,2.0,g,683,d,396.0,0
0.128777416,31.0,0,0.027588964,5000.0,3,0.0,0,0.0,0.0,c,598,g,990.0,0
0.7042428740000001,50.0,0,7899.0,5000.0,30,0.0,1,0.0,0.0,g,311,g,311.0,0
0.16318067,43.0,0,0.655458451,5000.0,14,0.0,4,0.0,0.0,g,45,d,45.0,0
0.019762645,55.0,0,0.502623907,5000.0,21,0.0,1,0.0,0.0,f,493,d,57.0,0
0.017663723,35.0,0,0.00935333,5000.0,3,0.0,0,0.0,0.0,k,249,b,249.0,0
0.0058441000000000005,49.0,0,0.002380386,5000.0,6,0.0,0,0.0,0.0,n,455,d,455.0,0
0.9999998999999999,40.0,0,1.079973342,5000.0,5,0.0,2,0.0,1.0,k,435,g,435.0,0
0.16318067,46.0,0,0.689862028,5000.0,7,0.0,2,0.0,2.0,o,475,c,926.0,0
0.056937827,61.0,0,29.0,5000.0,2,0.0,0,0.0,0.0,g,255,g,255.0,0
1.1225033290000002,34.0,2,1.800498753,5000.0,3,1.0,0,2.0,1.0,y,610,c,610.0,1
0.16318067,29.0,0,0.45184938399999997,5000.0,9,0.0,0,0.0,0.0,c,525,b,778.0,0
0.083410897,58.0,0,0.494297766,5000.0,12,0.0,2,0.0,4.0,j,179,b,179.0,0
0.630144195,53.0,0,2829.0,5000.0,9,0.0,1,0.0,0.0,i,56,g,115.0,0
0.009892886,68.0,0,0.233709677,6199.0,8,0.0,1,0.0,0.0,h,675,b,675.0,0
0.063913318,49.0,0,0.019135877,5000.0,11,0.0,0,0.0,0.0,q,232,g,232.0,0
0.17541282,49.0,0,0.600096946,5000.0,14,0.0,2,0.0,0.0,e,784,d,188.0,0
0.715663562,49.0,1,0.193508691,5000.0,9,0.0,0,0.0,0.0,f,469,g,469.0,0
0.044391122000000005,49.0,0,0.432757151,12900.0,12,0.0,2,0.0,0.0,e,154,d,879.0,0
0.065984536,50.0,0,0.401401255,5000.0,8,0.0,1,0.0,0.0,j,580,g,580.0,0
0.098668252,49.0,0,0.28578094800000003,5000.0,12,0.0,2,0.0,0.0,j,62,b,62.0,0
0.12269813,42.0,0,0.078640453,3000.0,19,0.0,0,0.0,0.0,u,153,c,153.0,0
0.601914012,56.0,0,0.05291601,4440.0,2,0.0,0,0.0,2.0,v,639,d,639.0,0
0.056756135,54.0,0,0.319816514,5449.0,5,0.0,1,0.0,1.0,h,645,b,17.0,0
0.16318067,50.0,0,0.59989567,5000.0,10,0.0,2,0.0,1.0,h,175,f,600.0,0
0.770994889,47.0,0,0.256445447,5000.0,12,0.0,0,0.0,4.0,i,75,d,98.0,0
0.7786680340000001,56.0,0,0.410165705,5000.0,6,0.0,1,0.0,1.0,f,677,d,677.0,0
0.309570186,83.0,1,0.662687396,5000.0,4,0.0,2,0.0,1.0,w,531,g,531.0,0
0.0,73.0,0,0.0,5000.0,5,0.0,0,0.0,0.0,v,437,f,437.0,0
0.16318067,49.0,1,0.095800988,5667.0,3,3.0,0,0.0,2.0,h,380,d,169.0,1
0.053121888,49.0,0,0.279296094,7500.0,16,0.0,1,0.0,0.0,w,501,b,514.0,0
0.149359845,39.0,0,0.585646001,14016.0,8,0.0,3,0.0,1.0,e,219,f,219.0,0
0.33470331600000003,42.0,0,5152.0,5000.0,14,0.0,2,0.0,0.0,p,416,f,416.0,0
0.16318067,43.0,0,0.26491169600000003,3000.0,5,0.0,0,0.0,1.0,v,629,c,629.0,0
0.16318067,42.0,0,0.493750446,5000.0,12,0.0,1,0.0,0.0,o,227,g,444.0,0
0.16318067,49.0,4,0.662095565,5000.0,21,0.0,4,0.0,2.0,i,167,f,167.0,0
0.17671719800000002,49.0,3,0.185168072,8656.0,14,0.0,1,0.0,0.0,n,618,f,873.0,0
0.9999998999999999,49.0,0,0.217111611,5000.0,6,0.0,2,0.0,0.0,v,408,f,262.0,0
0.388322336,41.0,0,0.115768463,500.0,1,0.0,0,0.0,2.0,f,721,d,721.0,0
0.16318067,66.0,0,0.065113668,3562.0,6,0.0,0,0.0,1.0,e,216,c,450.0,0
0.397704381,49.0,1,3012.0,5000.0,12,0.0,1,0.0,0.0,f,18,d,33.0,0
0.009308921999999999,69.0,0,0.0027496559999999996,8000.0,4,0.0,0,0.0,0.0,y,346,d,346.0,0
0.16318067,58.0,0,0.279249164,11666.0,4,0.0,1,0.0,0.0,t,367,d,784.0,0
1.169718105,29.0,0,0.631954351,5000.0,4,0.0,0,0.0,0.0,l,582,f,611.0,0
1.017964072,49.0,2,0.094263271,5000.0,7,2.0,0,0.0,6.0,o,742,c,742.0,1
0.002407744,42.0,0,0.26362273,5000.0,7,0.0,1,0.0,0.0,w,499,d,499.0,0
0.029230207,63.0,0,0.004965138,9465.0,12,0.0,0,0.0,0.0,u,454,c,454.0,0
0.16318067,65.0,0,0.30643256399999996,5000.0,8,0.0,2,0.0,3.0,c,241,d,241.0,0
0.16318067,49.0,0,0.077909828,5300.0,3,3.0,0,0.0,0.0,h,790,d,969.0,1
0.035783422999999995,49.0,0,90.0,5000.0,5,0.0,0,0.0,0.0,f,1,b,912.0,0
0.16318067,49.0,0,0.129832045,3750.0,4,0.0,0,0.0,0.0,v,496,d,496.0,0
0.738104538,72.0,0,3235.0,5000.0,10,0.0,0,0.0,0.0,o,603,b,452.0,0
0.370348885,49.0,0,0.657638595,5000.0,6,0.0,2,0.0,0.0,d,743,d,372.0,0
0.103405682,38.0,0,0.009473492,5000.0,1,0.0,0,0.0,0.0,x,86,f,86.0,0
0.16318067,49.0,0,0.527920962,5000.0,12,0.0,2,0.0,2.0,g,714,d,419.0,0
0.16318067,35.0,1,0.364468864,5000.0,7,0.0,0,0.0,1.0,f,274,f,274.0,0
0.8796776390000001,43.0,0,0.191707772,5000.0,3,0.0,0,0.0,2.0,o,424,d,424.0,0
0.9999998999999999,78.0,0,61.0,5000.0,4,0.0,0,0.0,0.0,y,611,g,817.0,0
0.16318067,54.0,0,0.312353817,4702.0,5,0.0,1,0.0,3.0,u,369,c,369.0,0
0.410430839,54.0,1,0.469260065,3675.0,9,1.0,1,0.0,2.0,h,683,g,683.0,0
0.7860356609999999,49.0,0,0.5105427570000001,5000.0,4,0.0,1,0.0,0.0,x,112,c,695.0,0
0.16318067,49.0,0,32.0,5000.0,5,0.0,0,0.0,0.0,f,29,d,29.0,0
0.278903699,49.0,0,717.0,5000.0,16,0.0,0,0.0,0.0,x,783,c,408.0,0
0.16318067,58.0,0,0.007362885,6654.0,6,0.0,0,0.0,0.0,o,634,f,944.0,0
0.059681656,49.0,2,0.097451274,2000.0,6,0.0,0,0.0,1.0,x,593,f,682.0,1
0.16318067,64.0,0,0.279533737,5000.0,8,0.0,1,0.0,0.0,o,409,g,982.0,0
0.612333951,49.0,0,0.200021268,5000.0,9,0.0,0,0.0,0.0,f,678,f,678.0,0
